run_number,run_dir,summary_path,status,reason,animation_path,context_summary_path,figure_notes_path,width_px,height_px,frame_count,unique_colors_midframe,nonwhite_fraction_midframe
329,outputs/experiments/329_coordinate_optimizer_close15_seed13_sources4_txrx45_objectives,outputs/experiments/329_coordinate_optimizer_close15_seed13_sources4_txrx45_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/329_coordinate_optimizer_close15_seed13_sources4_txrx45_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/329_coordinate_optimizer_close15_seed13_sources4_txrx45_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/329_coordinate_optimizer_close15_seed13_sources4_txrx45_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.7335907845008464
328,outputs/experiments/328_coordinate_optimizer_close15_seed34_sources4_txrx45_objectives,outputs/experiments/328_coordinate_optimizer_close15_seed34_sources4_txrx45_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/328_coordinate_optimizer_close15_seed34_sources4_txrx45_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/328_coordinate_optimizer_close15_seed34_sources4_txrx45_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/328_coordinate_optimizer_close15_seed34_sources4_txrx45_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.7336253970137643
327,outputs/experiments/327_coordinate_confidence_close20_sources4_txrx45_seed_replicates,,skipped,no compatible coordinate optimizer summary,,,,,,,,
326,outputs/experiments/326_coordinate_optimizer_close20_seed21_sources4_txrx45_objectives,outputs/experiments/326_coordinate_optimizer_close20_seed21_sources4_txrx45_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/326_coordinate_optimizer_close20_seed21_sources4_txrx45_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/326_coordinate_optimizer_close20_seed21_sources4_txrx45_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/326_coordinate_optimizer_close20_seed21_sources4_txrx45_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.7336666023862856
325,outputs/experiments/325_coordinate_optimizer_close20_seed13_sources4_txrx45_objectives,outputs/experiments/325_coordinate_optimizer_close20_seed13_sources4_txrx45_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/325_coordinate_optimizer_close20_seed13_sources4_txrx45_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/325_coordinate_optimizer_close20_seed13_sources4_txrx45_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/325_coordinate_optimizer_close20_seed13_sources4_txrx45_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.7336731952458889
324,outputs/experiments/324_coordinate_optimizer_close20_seed34_sources4_txrx45_objectives,outputs/experiments/324_coordinate_optimizer_close20_seed34_sources4_txrx45_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/324_coordinate_optimizer_close20_seed34_sources4_txrx45_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/324_coordinate_optimizer_close20_seed34_sources4_txrx45_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/324_coordinate_optimizer_close20_seed34_sources4_txrx45_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.7337078077588068
323,outputs/experiments/323_coordinate_confidence_close25_sources4_txrx45_seed_replicates,,skipped,no compatible coordinate optimizer summary,,,,,,,,
322,outputs/experiments/322_coordinate_optimizer_close25_seed21_sources4_txrx45_objectives,outputs/experiments/322_coordinate_optimizer_close25_seed21_sources4_txrx45_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/322_coordinate_optimizer_close25_seed21_sources4_txrx45_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/322_coordinate_optimizer_close25_seed21_sources4_txrx45_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/322_coordinate_optimizer_close25_seed21_sources4_txrx45_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.7336583613117813
321,outputs/experiments/321_coordinate_optimizer_close25_seed13_sources4_txrx45_objectives,outputs/experiments/321_coordinate_optimizer_close25_seed13_sources4_txrx45_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/321_coordinate_optimizer_close25_seed13_sources4_txrx45_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/321_coordinate_optimizer_close25_seed13_sources4_txrx45_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/321_coordinate_optimizer_close25_seed13_sources4_txrx45_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.7336649541713847
320,outputs/experiments/320_coordinate_optimizer_close25_seed34_sources4_txrx45_objectives,outputs/experiments/320_coordinate_optimizer_close25_seed34_sources4_txrx45_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/320_coordinate_optimizer_close25_seed34_sources4_txrx45_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/320_coordinate_optimizer_close25_seed34_sources4_txrx45_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/320_coordinate_optimizer_close25_seed34_sources4_txrx45_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.7336995666843026
319,outputs/experiments/319_coordinate_confidence_close28_sources4_txrx45_seed_replicates,,skipped,no compatible coordinate optimizer summary,,,,,,,,
318,outputs/experiments/318_coordinate_optimizer_close28_seed21_sources4_txrx45_objectives,outputs/experiments/318_coordinate_optimizer_close28_seed21_sources4_txrx45_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/318_coordinate_optimizer_close28_seed21_sources4_txrx45_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/318_coordinate_optimizer_close28_seed21_sources4_txrx45_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/318_coordinate_optimizer_close28_seed21_sources4_txrx45_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.7336748434607898
317,outputs/experiments/317_coordinate_optimizer_close28_seed13_sources4_txrx45_objectives,outputs/experiments/317_coordinate_optimizer_close28_seed13_sources4_txrx45_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/317_coordinate_optimizer_close28_seed13_sources4_txrx45_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/317_coordinate_optimizer_close28_seed13_sources4_txrx45_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/317_coordinate_optimizer_close28_seed13_sources4_txrx45_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.7336814363203932
316,outputs/experiments/316_coordinate_optimizer_close28_seed34_sources4_txrx45_objectives,outputs/experiments/316_coordinate_optimizer_close28_seed34_sources4_txrx45_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/316_coordinate_optimizer_close28_seed34_sources4_txrx45_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/316_coordinate_optimizer_close28_seed34_sources4_txrx45_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/316_coordinate_optimizer_close28_seed34_sources4_txrx45_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.7337160488333111
315,outputs/experiments/315_coordinate_optimizer_close28_seed34_sources4_txrx40_objectives,outputs/experiments/315_coordinate_optimizer_close28_seed34_sources4_txrx40_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/315_coordinate_optimizer_close28_seed34_sources4_txrx40_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/315_coordinate_optimizer_close28_seed34_sources4_txrx40_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/315_coordinate_optimizer_close28_seed34_sources4_txrx40_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.7336946220396
314,outputs/experiments/314_coordinate_confidence_close28_sources4_txrx35_seed_replicates,,skipped,no compatible coordinate optimizer summary,,,,,,,,
313,outputs/experiments/313_coordinate_optimizer_close28_seed21_sources4_txrx35_objectives,outputs/experiments/313_coordinate_optimizer_close28_seed21_sources4_txrx35_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/313_coordinate_optimizer_close28_seed21_sources4_txrx35_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/313_coordinate_optimizer_close28_seed21_sources4_txrx35_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/313_coordinate_optimizer_close28_seed21_sources4_txrx35_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.7336155077243591
312,outputs/experiments/312_coordinate_optimizer_close28_seed13_sources4_txrx35_objectives,outputs/experiments/312_coordinate_optimizer_close28_seed13_sources4_txrx35_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/312_coordinate_optimizer_close28_seed13_sources4_txrx35_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/312_coordinate_optimizer_close28_seed13_sources4_txrx35_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/312_coordinate_optimizer_close28_seed13_sources4_txrx35_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.7336221005839625
311,outputs/experiments/311_coordinate_optimizer_close28_seed34_sources4_txrx35_objectives,outputs/experiments/311_coordinate_optimizer_close28_seed34_sources4_txrx35_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/311_coordinate_optimizer_close28_seed34_sources4_txrx35_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/311_coordinate_optimizer_close28_seed34_sources4_txrx35_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/311_coordinate_optimizer_close28_seed34_sources4_txrx35_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.7336567130968804
310,outputs/experiments/310_coordinate_confidence_close25_sources4_txrx40_seed_replicates,,skipped,no compatible coordinate optimizer summary,,,,,,,,
309,outputs/experiments/309_coordinate_optimizer_close25_seed21_sources4_txrx40_objectives,outputs/experiments/309_coordinate_optimizer_close25_seed21_sources4_txrx40_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/309_coordinate_optimizer_close25_seed21_sources4_txrx40_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/309_coordinate_optimizer_close25_seed21_sources4_txrx40_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/309_coordinate_optimizer_close25_seed21_sources4_txrx40_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.7336369345180702
308,outputs/experiments/308_coordinate_optimizer_close25_seed13_sources4_txrx40_objectives,outputs/experiments/308_coordinate_optimizer_close25_seed13_sources4_txrx40_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/308_coordinate_optimizer_close25_seed13_sources4_txrx40_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/308_coordinate_optimizer_close25_seed13_sources4_txrx40_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/308_coordinate_optimizer_close25_seed13_sources4_txrx40_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.7336435273776736
307,outputs/experiments/307_coordinate_optimizer_close25_seed34_sources4_txrx40_objectives,outputs/experiments/307_coordinate_optimizer_close25_seed34_sources4_txrx40_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/307_coordinate_optimizer_close25_seed34_sources4_txrx40_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/307_coordinate_optimizer_close25_seed34_sources4_txrx40_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/307_coordinate_optimizer_close25_seed34_sources4_txrx40_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.7336781398905915
306,outputs/experiments/306_coordinate_optimizer_close25_seed34_sources4_txrx35_objectives,outputs/experiments/306_coordinate_optimizer_close25_seed34_sources4_txrx35_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/306_coordinate_optimizer_close25_seed34_sources4_txrx35_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/306_coordinate_optimizer_close25_seed34_sources4_txrx35_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/306_coordinate_optimizer_close25_seed34_sources4_txrx35_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.7336402309478719
305,outputs/experiments/305_coordinate_confidence_close30_sources4_txrx35_seed_replicates,,skipped,no compatible coordinate optimizer summary,,,,,,,,
304,outputs/experiments/304_coordinate_optimizer_close30_seed21_sources4_txrx35_objectives,outputs/experiments/304_coordinate_optimizer_close30_seed21_sources4_txrx35_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/304_coordinate_optimizer_close30_seed21_sources4_txrx35_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/304_coordinate_optimizer_close30_seed21_sources4_txrx35_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/304_coordinate_optimizer_close30_seed21_sources4_txrx35_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.7336204523690617
303,outputs/experiments/303_coordinate_optimizer_close30_seed13_sources4_txrx35_objectives,outputs/experiments/303_coordinate_optimizer_close30_seed13_sources4_txrx35_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/303_coordinate_optimizer_close30_seed13_sources4_txrx35_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/303_coordinate_optimizer_close30_seed13_sources4_txrx35_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/303_coordinate_optimizer_close30_seed13_sources4_txrx35_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.7336270452286651
